Total_Income,Total_Food_Expenditure,Restaurant_and_hotels_Expenditure,Alcoholic_Beverages_and_Tobacco_Expenditure,Clothing_Footwear_and_Other_Wear_Expenditure,House_Rent__Water_and_Electricity_Expenditure,Medical_Care_Expenditure,Transportation_Expenditure,Communication_Expenditure,Education_Expenditure,Miscellaneous_Goods_and_Services_Expenditure,Total_Expenses,Savings
220066.0,139701.0,20810.0,2.0,11720.0,31050.0,360.0,19788.0,4320.0,17400.0,9336.0,254487.0,-34421.0
228620.0,121188.0,22500.0,0.0,4205.0,42534.0,215.0,16806.0,1380.0,36300.0,7932.0,253060.0,-24440.0
348287.0,157768.0,16770.0,2860.0,11020.0,36198.0,535.0,5964.0,3240.0,6300.0,3840.0,244495.0,103792.0
183120.0,217454.0,34480.0,10340.0,1585.0,19428.0,11280.0,1308.0,720.0,1050.0,8268.0,305913.0,-122793.0
106670.0,101367.0,7670.0,4670.0,1245.0,19200.0,1514.0,2730.0,1080.0,2500.0,5010.0,146986.0,-40316.0
211237.0,219705.0,3560.0,2774.0,1750.0,20652.0,1192.0,7128.0,1680.0,0.0,4680.0,263121.0,-51884.0
149213.0,153912.0,47150.0,3070.0,1675.0,25410.0,33840.0,6378.0,2100.0,1180.0,3864.0,278579.0,-129366.0
188218.0,98569.0,13940.0,845.0,500.0,46134.0,150.0,3102.0,780.0,3128.0,4728.0,171876.0,16342.0
90790.0,71278.0,11520.0,3744.0,520.0,46464.0,433.0,2082.0,1020.0,1700.0,5988.0,144749.0,-53959.0
96760.0,78671.0,4920.0,4712.0,260.0,38436.0,230.0,1800.0,1500.0,0.0,3804.0,134333.0,-37573.0
159300.0,160354.0,17510.0,1040.0,2445.0,81102.0,220.0,2460.0,1620.0,2070.0,6084.0,274905.0,-115605.0
103232.0,77196.0,4400.0,260.0,1500.0,19044.0,500.0,600.0,120.0,0.0,11124.0,114744.0,-11512.0
304795.0,121940.0,6300.0,3276.0,2005.0,58290.0,2150.0,4560.0,2400.0,1130.0,6792.0,208843.0,95952.0
530925.0,140411.0,5000.0,4820.0,3750.0,205788.0,4950.0,10680.0,10284.0,0.0,7740.0,393423.0,137502.0
125130.0,113048.0,24940.0,2194.0,210.0,50400.0,4455.0,2280.0,2700.0,12950.0,2694.0,215871.0,-90741.0
238770.0,99906.0,660.0,1924.0,560.0,70050.0,1570.0,1020.0,1320.0,0.0,3912.0,180922.0,57848.0
231748.0,156067.0,11300.0,966.0,420.0,69360.0,2695.0,17586.0,3060.0,22050.0,6324.0,289828.0,-58080.0
223637.0,112988.0,4200.0,5912.0,3100.0,84696.0,11916.0,9372.0,960.0,930.0,3684.0,237758.0,-14121.0
355016.0,225443.0,55260.0,0.0,1450.0,119838.0,1955.0,16176.0,11100.0,21300.0,19488.0,472010.0,-116994.0
1216545.0,119168.0,6000.0,0.0,2784.0,280620.0,39660.0,9798.0,19800.0,0.0,7980.0,485810.0,730735.0
268975.0,125267.0,9300.0,240.0,550.0,57804.0,1035.0,4578.0,11592.0,30300.0,8568.0,249234.0,19741.0
128600.0,83418.0,2400.0,4940.0,1310.0,43182.0,5107.0,7398.0,2400.0,0.0,2244.0,152399.0,-23799.0
146261.0,114697.0,17900.0,2469.0,650.0,33720.0,98.0,7902.0,2160.0,1950.0,7320.0,188866.0,-42605.0
102158.0,74909.0,3690.0,0.0,3250.0,71880.0,1380.0,876.0,3600.0,0.0,4350.0,163935.0,-61777.0
232715.0,84941.0,32100.0,0.0,300.0,68664.0,5333.0,5802.0,1800.0,0.0,13578.0,212518.0,20197.0
401163.0,159279.0,28250.0,0.0,1770.0,65364.0,660.0,18444.0,3300.0,0.0,41280.0,318347.0,82816.0
371656.0,114930.0,5200.0,4725.0,1200.0,69300.0,22321.0,22128.0,3000.0,1220.0,5946.0,249970.0,121686.0
268580.0,122393.0,10600.0,0.0,240.0,39888.0,3110.0,4500.0,2280.0,2445.0,7686.0,193142.0,75438.0
55933.0,72595.0,4202.0,0.0,640.0,19110.0,358.0,600.0,780.0,1000.0,1212.0,100497.0,-44564.0
106426.0,124751.0,4120.0,310.0,680.0,15390.0,100.0,4782.0,720.0,2450.0,2850.0,156153.0,-49727.0
72323.0,42959.0,2520.0,0.0,2784.0,25500.0,430.0,360.0,0.0,0.0,1470.0,76023.0,-3700.0
106778.0,97689.0,120.0,1448.0,405.0,23730.0,455.0,600.0,780.0,0.0,4794.0,130021.0,-23243.0
46842.0,50160.0,4550.0,0.0,2784.0,19644.0,1520.0,840.0,120.0,0.0,1098.0,80716.0,-33874.0
86995.0,101430.0,2760.0,9290.0,1160.0,22200.0,1120.0,1560.0,750.0,300.0,4026.0,144596.0,-57601.0
95601.0,81318.0,1550.0,0.0,1590.0,10758.0,2000.0,1662.0,960.0,0.0,4476.0,104314.0,-8713.0
370510.0,106069.0,4040.0,11390.0,1980.0,25338.0,120.0,960.0,990.0,0.0,4602.0,155489.0,215021.0
143025.0,136736.0,17110.0,12040.0,2245.0,23700.0,145.0,5958.0,1440.0,2222.0,4878.0,206474.0,-63449.0
216165.0,115649.0,13960.0,0.0,770.0,27960.0,8180.0,5034.0,720.0,1445.0,8196.0,181914.0,34251.0
193920.0,136383.0,10480.0,90.0,2870.0,29280.0,385.0,6372.0,3600.0,2700.0,5220.0,197380.0,-3460.0
122101.0,124289.0,15110.0,2301.0,1700.0,19080.0,210.0,2772.0,1440.0,980.0,3804.0,171686.0,-49585.0
352786.0,259052.0,125610.0,90.0,980.0,26370.0,550.0,4206.0,1800.0,6050.0,5940.0,430648.0,-77862.0
166172.0,223362.0,12290.0,657.0,3665.0,17826.0,470.0,16518.0,1200.0,9640.0,5754.0,291382.0,-125210.0
390450.0,132363.0,16340.0,0.0,3200.0,145020.0,839.0,9210.0,9000.0,26745.0,4278.0,346995.0,43455.0
558230.0,194843.0,34320.0,270.0,8570.0,165066.0,700.0,19542.0,25794.0,47100.0,12942.0,509147.0,49083.0
66075.0,40445.0,31700.0,0.0,1500.0,21276.0,2200.0,600.0,0.0,0.0,1956.0,99677.0,-33602.0
322210.0,158664.0,20320.0,0.0,3050.0,78060.0,7140.0,21072.0,5160.0,15125.0,12954.0,321545.0,665.0
151293.0,172689.0,35380.0,10332.0,2005.0,46284.0,213.0,8124.0,1140.0,20165.0,4674.0,301006.0,-149713.0
534208.0,157703.0,48800.0,0.0,8620.0,84480.0,2320.0,16896.0,5880.0,25000.0,7068.0,356767.0,177441.0
433437.0,163840.0,9585.0,13177.0,9830.0,95850.0,46571.0,6750.0,4320.0,0.0,11844.0,361767.0,71670.0
291325.0,156210.0,22580.0,2340.0,5700.0,49770.0,5568.0,8544.0,2340.0,0.0,10278.0,263330.0,27995.0
249538.0,120711.0,1990.0,2950.0,235.0,51060.0,9350.0,13320.0,1440.0,0.0,2592.0,203648.0,45890.0
801182.0,278420.0,24500.0,0.0,53750.0,182580.0,13416.0,25986.0,37494.0,17000.0,45426.0,678572.0,122610.0
364724.0,210395.0,7035.0,2666.0,26531.0,41520.0,1750.0,15360.0,6780.0,29350.0,11604.0,352991.0,11733.0
64411.0,40095.0,13000.0,0.0,1450.0,15180.0,16150.0,1080.0,0.0,0.0,3858.0,90813.0,-26402.0
252442.0,124277.0,520.0,6329.0,3253.0,48738.0,175.0,5568.0,2040.0,1870.0,9660.0,202430.0,50012.0
212293.0,87248.0,0.0,7867.0,2490.0,29442.0,75276.0,6198.0,240.0,0.0,4074.0,212835.0,-542.0
324177.0,114725.0,4640.0,11891.0,7749.0,46770.0,305.0,13188.0,1680.0,0.0,7626.0,208574.0,115603.0
522381.0,196988.0,26190.0,10438.0,25390.0,52710.0,894.0,16320.0,11394.0,13700.0,9450.0,363474.0,158907.0
204183.0,197188.0,12140.0,12524.0,7375.0,30162.0,1740.0,23058.0,3480.0,5000.0,9630.0,302297.0,-98114.0
418656.0,175253.0,28300.0,1924.0,9075.0,90126.0,4390.0,15372.0,5520.0,48000.0,12498.0,390458.0,28198.0
181241.0,153769.0,7410.0,6701.0,2490.0,18000.0,19318.0,10620.0,1728.0,1900.0,10080.0,232016.0,-50775.0
126814.0,91679.0,10060.0,0.0,2505.0,31878.0,8639.0,5724.0,2640.0,6300.0,2706.0,162131.0,-35317.0
570195.0,125283.0,2001.0,750.0,6100.0,89082.0,9000.0,12480.0,5400.0,4900.0,11208.0,266204.0,303991.0
405436.0,148019.0,17760.0,540.0,6555.0,104148.0,804.0,13860.0,6300.0,7650.0,4584.0,310220.0,95216.0
248088.0,172789.0,9344.0,13756.0,2610.0,61500.0,18370.0,23820.0,3060.0,1280.0,5016.0,311545.0,-63457.0
97613.0,112796.0,2975.0,252.0,3030.0,27024.0,370.0,4608.0,810.0,1275.0,5136.0,158276.0,-60663.0
491764.0,140847.0,10450.0,0.0,7650.0,80400.0,9100.0,7740.0,2640.0,14700.0,6240.0,279767.0,211997.0
202815.0,77149.0,9250.0,1626.0,6030.0,75402.0,5424.0,7128.0,1800.0,1200.0,13716.0,198725.0,4090.0
200556.0,94214.0,21040.0,9113.0,760.0,39444.0,6380.0,2340.0,2256.0,0.0,2304.0,177851.0,22705.0
655840.0,118493.0,27220.0,250.0,1639.0,98448.0,83000.0,26220.0,16200.0,15980.0,6252.0,393702.0,262138.0
42180.0,32536.0,18360.0,0.0,100.0,15708.0,3405.0,240.0,0.0,0.0,228.0,70577.0,-28397.0
145993.0,63089.0,1700.0,0.0,1555.0,78828.0,86900.0,9120.0,522.0,0.0,4638.0,246352.0,-100359.0
99049.0,83289.0,25530.0,1646.0,950.0,23160.0,3103.0,480.0,0.0,0.0,2544.0,140702.0,-41653.0
262945.0,107699.0,7740.0,6724.0,7655.0,81516.0,6170.0,9000.0,3840.0,0.0,9066.0,239410.0,23535.0
418035.0,109590.0,5880.0,17732.0,1665.0,116790.0,4090.0,13356.0,8994.0,26200.0,7842.0,312139.0,105896.0
186368.0,59177.0,3670.0,40.0,2210.0,63660.0,2160.0,1320.0,1920.0,0.0,2874.0,137031.0,49337.0
120635.0,69342.0,50.0,2565.0,355.0,36936.0,4161.0,4440.0,1320.0,0.0,1566.0,120735.0,-100.0
95380.0,76206.0,6110.0,11456.0,320.0,27186.0,386.0,840.0,480.0,0.0,2538.0,125522.0,-30142.0
431561.0,94551.0,5760.0,988.0,5020.0,42768.0,2026.0,15000.0,2700.0,0.0,8472.0,177285.0,254276.0
275120.0,173148.0,27280.0,0.0,5310.0,96696.0,7366.0,14682.0,4896.0,11870.0,21516.0,362764.0,-87644.0
236312.0,129683.0,21060.0,8769.0,550.0,62514.0,56.0,7398.0,3120.0,9170.0,5712.0,248032.0,-11720.0
956354.0,246961.0,64740.0,12081.0,3400.0,186636.0,8070.0,39684.0,21600.0,1840.0,19062.0,604074.0,352280.0
921226.0,77767.0,3980.0,2940.0,1990.0,32988.0,6725.0,2562.0,2058.0,0.0,5520.0,136530.0,784696.0
76315.0,38693.0,800.0,4885.0,140.0,5922.0,0.0,960.0,240.0,0.0,342.0,51982.0,24333.0
1148962.0,298426.0,72042.0,2455.0,21410.0,153840.0,15300.0,45048.0,17160.0,54540.0,55212.0,735433.0,413529.0
189445.0,126825.0,3150.0,180.0,920.0,57324.0,2410.0,9942.0,924.0,200.0,4848.0,206723.0,-17278.0
245695.0,121051.0,13310.0,31.0,2350.0,60180.0,1064.0,8826.0,2478.0,6200.0,14364.0,229854.0,15841.0
298241.0,171786.0,7560.0,0.0,1300.0,36690.0,750.0,3378.0,2250.0,3950.0,13932.0,241596.0,56645.0
109519.0,133028.0,3360.0,170.0,830.0,21330.0,3124.0,462.0,0.0,450.0,10134.0,172888.0,-63369.0
193058.0,163244.0,6025.0,798.0,1099.0,26424.0,500.0,3846.0,42.0,1220.0,4554.0,207752.0,-14694.0
377323.0,198748.0,2320.0,13122.0,955.0,25146.0,271.0,3810.0,840.0,0.0,4824.0,250036.0,127287.0
80004.0,63247.0,110.0,3620.0,195.0,15630.0,0.0,54.0,0.0,0.0,1524.0,84380.0,-4376.0
644607.0,134839.0,6540.0,0.0,1720.0,45390.0,6731.0,62022.0,4278.0,0.0,7134.0,268654.0,375953.0
142490.0,153473.0,5260.0,5910.0,2024.0,22470.0,250.0,6582.0,2400.0,3420.0,9234.0,211023.0,-68533.0
114906.0,101031.0,2730.0,1122.0,180.0,19602.0,535.0,1020.0,102.0,100.0,2466.0,128888.0,-13982.0
706458.0,172080.0,14975.0,0.0,1638.0,31704.0,850.0,4476.0,1212.0,1720.0,6948.0,235603.0,470855.0
251870.0,61367.0,6180.0,0.0,1985.0,114468.0,12132.0,1758.0,0.0,0.0,3816.0,201706.0,50164.0
161433.0,146227.0,12200.0,1166.0,2275.0,47100.0,348.0,3420.0,1218.0,5850.0,3618.0,223422.0,-61989.0
148944.0,95364.0,13650.0,524.0,3605.0,35802.0,2387.0,2190.0,1440.0,1290.0,11106.0,167358.0,-18414.0
612979.0,169559.0,11700.0,11085.0,6990.0,109200.0,3362.0,18540.0,4620.0,24140.0,9714.0,368910.0,244069.0
406654.0,278824.0,49410.0,6508.0,10200.0,115950.0,10909.0,20022.0,7440.0,67050.0,16428.0,582741.0,-176087.0
350958.0,59699.0,13620.0,0.0,1450.0,216648.0,122980.0,960.0,0.0,0.0,5220.0,420577.0,-69619.0
350687.0,161755.0,37121.0,9750.0,1100.0,64548.0,4060.0,6402.0,7980.0,10820.0,8982.0,312518.0,38169.0
50186.0,31612.0,510.0,40.0,325.0,39030.0,138.0,480.0,0.0,0.0,1086.0,73221.0,-23035.0
177174.0,64546.0,62100.0,4050.0,220.0,17400.0,388.0,600.0,1320.0,0.0,3132.0,153756.0,23418.0
425953.0,161908.0,21900.0,725.0,2435.0,67626.0,2484.0,12648.0,4680.0,4020.0,13332.0,291758.0,134195.0
159564.0,75137.0,6545.0,4820.0,600.0,36660.0,6624.0,480.0,1080.0,0.0,2910.0,134856.0,24708.0
99194.0,113672.0,50230.0,1716.0,2225.0,34206.0,7623.0,1200.0,780.0,550.0,2760.0,214962.0,-115768.0
719452.0,255761.0,17900.0,0.0,4400.0,155856.0,8290.0,25254.0,13200.0,69500.0,10254.0,560415.0,159037.0
734946.0,133612.0,8880.0,4108.0,1570.0,79290.0,346.0,6018.0,3600.0,15980.0,9852.0,263256.0,471690.0
283995.0,172687.0,4500.0,3620.0,2985.0,50460.0,12520.0,6948.0,2400.0,650.0,11124.0,267894.0,16101.0
334565.0,153505.0,8940.0,560.0,19994.0,81564.0,39601.0,9540.0,1800.0,3110.0,12594.0,331208.0,3357.0
231534.0,92962.0,19500.0,0.0,15089.0,80058.0,665.0,10572.0,2400.0,0.0,22140.0,243386.0,-11852.0
73495.0,37487.0,2080.0,610.0,580.0,13470.0,100.0,1998.0,0.0,0.0,3180.0,59505.0,13990.0
161720.0,145604.0,16630.0,1020.0,2210.0,28500.0,478.0,9888.0,2040.0,2760.0,5448.0,214578.0,-52858.0
220734.0,138568.0,16140.0,5668.0,1375.0,24120.0,2600.0,8400.0,600.0,10360.0,6210.0,214041.0,6693.0
442500.0,186678.0,21280.0,5913.0,6390.0,74700.0,27889.0,19998.0,4200.0,52510.0,35010.0,434568.0,7932.0
118935.0,59392.0,7085.0,135.0,1035.0,20250.0,1070.0,5664.0,360.0,1040.0,5400.0,101431.0,17504.0
267860.0,116725.0,3000.0,12450.0,7160.0,38280.0,52096.0,6600.0,2700.0,0.0,3972.0,242983.0,24877.0
452764.0,178319.0,21980.0,4885.0,8464.0,32604.0,2751.0,8730.0,3600.0,12800.0,31380.0,305513.0,147251.0
240463.0,107326.0,4400.0,1605.0,3150.0,33300.0,2918.0,4878.0,1980.0,14190.0,9192.0,182939.0,57524.0
363760.0,191170.0,44390.0,5578.0,1000.0,25260.0,150.0,7800.0,720.0,8000.0,6198.0,290266.0,73494.0
319307.0,104936.0,20415.0,0.0,1300.0,31308.0,20620.0,2082.0,1200.0,11780.0,6582.0,200223.0,119084.0
372135.0,245835.0,22345.0,3640.0,1630.0,30330.0,20.0,4560.0,960.0,1400.0,5928.0,316648.0,55487.0
400180.0,153729.0,8360.0,984.0,7700.0,39462.0,560.0,9558.0,5334.0,2390.0,18600.0,246677.0,153503.0
241620.0,201597.0,21960.0,2340.0,3510.0,49500.0,45.0,5928.0,4860.0,5835.0,5808.0,301383.0,-59763.0
273542.0,109229.0,4690.0,270.0,2240.0,46368.0,3340.0,1602.0,180.0,1040.0,3534.0,172493.0,101049.0
58012.0,52557.0,1575.0,670.0,185.0,18120.0,75.0,180.0,0.0,0.0,522.0,73884.0,-15872.0
32220.0,22846.0,2400.0,0.0,510.0,10890.0,50.0,1500.0,0.0,0.0,1650.0,39846.0,-7626.0
347860.0,172983.0,6840.0,1248.0,3965.0,89022.0,665.0,19680.0,720.0,1720.0,10836.0,307679.0,40181.0
532589.0,171293.0,15300.0,0.0,2145.0,43872.0,10030.0,12600.0,480.0,11200.0,8052.0,274972.0,257617.0
284305.0,191540.0,50910.0,0.0,2170.0,38832.0,6197.0,4560.0,768.0,3110.0,8454.0,306541.0,-22236.0
182128.0,141586.0,12740.0,0.0,1710.0,82152.0,90.0,2400.0,282.0,1380.0,2724.0,245064.0,-62936.0
140027.0,123299.0,19310.0,0.0,2640.0,35280.0,5450.0,3720.0,240.0,1670.0,2550.0,194159.0,-54132.0
86100.0,43197.0,6660.0,0.0,200.0,19890.0,70.0,114.0,0.0,0.0,288.0,70419.0,15681.0
313421.0,182760.0,34000.0,0.0,1270.0,36000.0,460.0,9438.0,360.0,13480.0,4848.0,282616.0,30805.0
134726.0,112178.0,2460.0,2980.0,230.0,22332.0,0.0,2400.0,0.0,0.0,1194.0,143774.0,-9048.0
189104.0,143653.0,17100.0,6050.0,1290.0,25320.0,887.0,7098.0,480.0,3110.0,4284.0,209272.0,-20168.0
98875.0,111046.0,5600.0,730.0,1295.0,11580.0,375.0,1620.0,720.0,1620.0,2436.0,137022.0,-38147.0
367968.0,177091.0,21710.0,3305.0,2175.0,53898.0,3330.0,5550.0,300.0,0.0,5820.0,273179.0,94789.0
469502.0,195201.0,2950.0,14794.0,2140.0,27168.0,3791.0,2880.0,3000.0,246.0,6792.0,258962.0,210540.0
577136.0,136241.0,12542.0,510.0,7405.0,13830.0,670.0,1200.0,0.0,1016.0,8694.0,182108.0,395028.0
176233.0,132261.0,15925.0,1600.0,1075.0,17346.0,435.0,4962.0,900.0,6380.0,3228.0,184112.0,-7879.0
128374.0,87292.0,3550.0,1321.0,940.0,10200.0,0.0,2040.0,0.0,590.0,1404.0,107337.0,21037.0
140642.0,36198.0,3100.0,0.0,2150.0,8136.0,330.0,4200.0,0.0,0.0,4242.0,58356.0,82286.0
254027.0,94805.0,15250.0,130.0,1300.0,12936.0,65.0,2562.0,480.0,1800.0,2478.0,131806.0,122221.0
256044.0,131402.0,4400.0,1500.0,2200.0,14736.0,15870.0,7278.0,600.0,0.0,1578.0,179564.0,76480.0
242403.0,153214.0,21225.0,700.0,1340.0,13056.0,500.0,6102.0,780.0,0.0,1962.0,198879.0,43524.0
229724.0,133585.0,8190.0,700.0,1270.0,18372.0,970.0,1470.0,840.0,560.0,2466.0,168423.0,61301.0
204088.0,175156.0,13595.0,137.0,2190.0,14100.0,832.0,2760.0,420.0,4231.0,1578.0,214999.0,-10911.0
419840.0,190318.0,3700.0,2200.0,2135.0,18930.0,2108.0,3000.0,1440.0,0.0,2280.0,226111.0,193729.0
312930.0,211383.0,17875.0,1870.0,2700.0,24102.0,1070.0,13338.0,720.0,10450.0,5538.0,289046.0,23884.0
143948.0,72646.0,820.0,5430.0,900.0,15048.0,420.0,1800.0,480.0,0.0,1518.0,99062.0,44886.0
175975.0,155538.0,63900.0,365.0,500.0,8388.0,80.0,2280.0,720.0,600.0,3588.0,235959.0,-59984.0
140840.0,89831.0,4250.0,700.0,1030.0,12468.0,6700.0,2178.0,1080.0,0.0,1116.0,119353.0,21487.0
241717.0,129769.0,23535.0,530.0,2898.0,8700.0,168.0,3000.0,1320.0,540.0,5478.0,175938.0,65779.0
547148.0,199696.0,3250.0,570.0,2160.0,30522.0,2930.0,14952.0,2160.0,2450.0,9072.0,267762.0,279386.0
146546.0,70951.0,7300.0,0.0,2275.0,7710.0,365.0,1800.0,480.0,0.0,3696.0,94577.0,51969.0
528663.0,279622.0,48120.0,3000.0,11140.0,14910.0,2884.0,16584.0,1680.0,22985.0,10476.0,411401.0,117262.0
588948.0,177065.0,1850.0,2620.0,3110.0,38508.0,130.0,2700.0,0.0,480.0,3570.0,230033.0,358915.0
295355.0,283146.0,28165.0,50.0,14420.0,33468.0,54640.0,13722.0,960.0,7150.0,8292.0,444013.0,-148658.0
508204.0,158027.0,13780.0,4900.0,5425.0,39924.0,500.0,13500.0,4800.0,1530.0,33222.0,275608.0,232596.0
338215.0,127180.0,22800.0,0.0,20690.0,111480.0,0.0,19500.0,6240.0,44900.0,45828.0,398618.0,-60403.0
154040.0,94623.0,2360.0,6511.0,2550.0,32820.0,245.0,3000.0,1140.0,1620.0,6108.0,150977.0,3063.0
497134.0,140915.0,8700.0,0.0,6950.0,96804.0,100.0,16170.0,2400.0,750.0,26238.0,299027.0,198107.0
317606.0,148703.0,7900.0,540.0,5820.0,57750.0,1070.0,2220.0,1320.0,2040.0,32652.0,260015.0,57591.0
315955.0,181660.0,8030.0,7078.0,3885.0,95610.0,43840.0,7122.0,2520.0,22730.0,11562.0,384037.0,-68082.0
106236.0,82041.0,2950.0,728.0,1530.0,36246.0,2970.0,1200.0,960.0,1800.0,3918.0,134343.0,-28107.0
91568.0,113366.0,900.0,580.0,1110.0,23118.0,2641.0,3402.0,1320.0,0.0,6036.0,152473.0,-60905.0
75583.0,68894.0,0.0,0.0,315.0,13728.0,25032.0,960.0,0.0,0.0,1230.0,110159.0,-34576.0
255315.0,153411.0,4520.0,360.0,3648.0,52290.0,7710.0,13542.0,3480.0,1300.0,17292.0,257553.0,-2238.0
84296.0,57000.0,0.0,6742.0,260.0,21300.0,0.0,480.0,660.0,0.0,1380.0,87822.0,-3526.0
50290.0,43616.0,240.0,0.0,865.0,24450.0,0.0,240.0,0.0,0.0,486.0,69897.0,-19607.0
91949.0,57971.0,480.0,0.0,300.0,32010.0,0.0,480.0,180.0,0.0,1638.0,93059.0,-1110.0
250239.0,117919.0,1840.0,2357.0,7200.0,40572.0,125.0,3420.0,1260.0,680.0,7590.0,182963.0,67276.0
144509.0,121417.0,3440.0,270.0,1220.0,35496.0,11192.0,1518.0,630.0,530.0,10164.0,185877.0,-41368.0
213784.0,131285.0,9840.0,4717.0,760.0,32760.0,2678.0,4362.0,600.0,1800.0,1398.0,190200.0,23584.0
876063.0,193473.0,70810.0,3575.0,34270.0,57036.0,2799.0,30246.0,3900.0,14100.0,12660.0,422869.0,453194.0
407330.0,130592.0,158.0,11765.0,17380.0,131922.0,18518.0,15498.0,4392.0,18000.0,20574.0,368799.0,38531.0
277331.0,116961.0,10360.0,1696.0,7230.0,58872.0,17738.0,5760.0,3480.0,0.0,15912.0,238009.0,39322.0
283444.0,146935.0,15900.0,10760.0,13354.0,62988.0,4602.0,30198.0,360.0,1210.0,6090.0,292397.0,-8953.0
387528.0,174987.0,16000.0,8272.0,2775.0,32058.0,1736.0,16230.0,3600.0,8925.0,14940.0,279523.0,108005.0
750110.0,323824.0,35600.0,1000.0,93555.0,88080.0,3585.0,53898.0,8100.0,11600.0,39912.0,659154.0,90956.0
239035.0,114442.0,9300.0,6865.0,17920.0,52212.0,1548.0,9300.0,3840.0,8350.0,7020.0,230797.0,8238.0
129797.0,75740.0,6500.0,1250.0,1960.0,24960.0,50.0,12000.0,2100.0,0.0,5478.0,130038.0,-241.0
267607.0,164623.0,18500.0,3852.0,3540.0,26088.0,440.0,15720.0,1680.0,8075.0,4290.0,246808.0,20799.0
105158.0,116433.0,11000.0,4205.0,1660.0,17442.0,546.0,1722.0,180.0,1110.0,3132.0,157430.0,-52272.0
530577.0,191744.0,10720.0,520.0,4035.0,57960.0,1233.0,5262.0,3480.0,530.0,7308.0,282792.0,247785.0
280950.0,121104.0,6220.0,1900.0,1350.0,37896.0,55760.0,3420.0,4500.0,0.0,10488.0,242638.0,38312.0
375964.0,171451.0,12400.0,11660.0,3770.0,32688.0,890.0,9960.0,2400.0,11400.0,10440.0,267059.0,108905.0
186965.0,141668.0,4264.0,11975.0,3830.0,32760.0,290.0,4974.0,2760.0,100.0,9804.0,212425.0,-25460.0
396450.0,147780.0,16400.0,4992.0,5950.0,39972.0,215.0,8760.0,2340.0,10150.0,6288.0,242847.0,153603.0
198155.0,186584.0,12600.0,1430.0,3805.0,31578.0,17473.0,10620.0,1680.0,1350.0,6552.0,273672.0,-75517.0
234787.0,154890.0,14100.0,17522.0,3110.0,26832.0,1770.0,20718.0,3360.0,680.0,6192.0,249174.0,-14387.0
114390.0,82247.0,2600.0,7964.0,795.0,31008.0,1164.0,2640.0,1680.0,0.0,2376.0,132474.0,-18084.0
54007.0,66807.0,500.0,7792.0,375.0,11496.0,712.0,1800.0,1260.0,0.0,1686.0,92428.0,-38421.0
231960.0,167100.0,13500.0,0.0,8610.0,18780.0,390.0,12798.0,2280.0,1550.0,6306.0,231314.0,646.0
257018.0,129706.0,5600.0,1580.0,2040.0,35262.0,1140.0,4176.0,900.0,6220.0,4380.0,191004.0,66014.0
170862.0,77672.0,5575.0,0.0,1925.0,12030.0,2705.0,4638.0,2700.0,400.0,1578.0,109223.0,61639.0
636484.0,252560.0,36150.0,10345.0,10945.0,44010.0,3785.0,15060.0,11100.0,43710.0,9870.0,437535.0,198949.0
104995.0,107305.0,9441.0,790.0,2080.0,26304.0,890.0,7800.0,1800.0,450.0,9708.0,166568.0,-61573.0
364192.0,55053.0,0.0,9490.0,180.0,46350.0,245.0,1212.0,0.0,0.0,1932.0,114462.0,249730.0
172172.0,99405.0,5940.0,7602.0,120.0,18600.0,254.0,1344.0,1278.0,0.0,5616.0,140159.0,32013.0
847461.0,227730.0,39212.0,3739.0,17115.0,96720.0,5608.0,41400.0,25758.0,108000.0,59130.0,624412.0,223049.0
263260.0,127159.0,12496.0,0.0,7648.0,65520.0,15998.0,8094.0,3198.0,2606.0,12840.0,255559.0,7701.0
153413.0,125232.0,34850.0,1866.0,1140.0,29196.0,1163.0,5520.0,1140.0,1610.0,3918.0,205635.0,-52222.0
167348.0,122411.0,14244.0,4492.0,5055.0,63150.0,2653.0,3270.0,1176.0,1485.0,8742.0,226678.0,-59330.0
189087.0,224307.0,11465.0,2925.0,5287.0,60480.0,870.0,6060.0,5520.0,2100.0,8616.0,327630.0,-138543.0
456097.0,152789.0,8240.0,140480.0,6395.0,57180.0,4089.0,480.0,8400.0,1095.0,9726.0,388874.0,67223.0
327801.0,124489.0,1650.0,10869.0,4189.0,56652.0,10080.0,18570.0,3900.0,0.0,9348.0,239747.0,88054.0
385671.0,139928.0,1650.0,9075.0,3690.0,67290.0,10250.0,5928.0,3900.0,0.0,12894.0,254605.0,131066.0
109955.0,90912.0,8220.0,4795.0,1285.0,23598.0,210.0,2880.0,480.0,195.0,5184.0,137759.0,-27804.0
309804.0,143137.0,13870.0,3812.0,1710.0,25350.0,106325.0,17106.0,2640.0,25000.0,25476.0,364426.0,-54622.0
609140.0,248720.0,30425.0,1700.0,11920.0,84102.0,4642.0,8412.0,8400.0,19312.0,30372.0,448005.0,161135.0
48927.0,38277.0,400.0,362.0,1030.0,19308.0,335.0,660.0,2040.0,0.0,7008.0,69420.0,-20493.0
242140.0,166474.0,29430.0,10084.0,2725.0,24000.0,605.0,13374.0,1920.0,2770.0,6504.0,257886.0,-15746.0
127973.0,104608.0,5500.0,165.0,2470.0,27384.0,320.0,1800.0,2280.0,1300.0,4902.0,150729.0,-22756.0
243994.0,119100.0,14940.0,1830.0,3210.0,33270.0,3289.0,11052.0,4350.0,6900.0,9588.0,207529.0,36465.0
